ticker,shortName,revenue,revenueGrowth,earningGrowth,grossMargin,operatingMargin,netMargin,eps,debt,cash,asset,equity,returnOnAsset,returnOnEquity,debtEquityRatio,freeCashFlow,operatingCashFlow,marketCap,dividendYield
MGM,MGM Resorts International,13127485000.0,0.35612553124231683,0.17436880665194487,0.49320201089546095,-0.13051113751034565,0.1122144112143339,3.49,33868589000.0,5911893000.0,45692206000.0,4831529000.0,0.032239480842750294,0.30489168128764205,7.009911148210018,991395000.0,1756462000.0,14414520320.0,0.0002808279367009835
DKNG,DraftKings Inc.,2240461000.0,0.7287174244323991,-0.09533119528359801,0.33751446688873404,-0.67475220501495,-0.6150461891548212,-3.16,1324688000.0,1309172000.0,4040152000.0,1322693000.0,-0.3410730586373978,-1.041804107226696,1.0015082865033684,-729164000.0,-625519000.0,14401784832.0,0.0
DGX,Quest Diagnostics Incorporated,9883000000.0,-0.0838895068594735,-0.5258145363408522,0.34736416067995546,0.14449053930992614,0.09571992310027319,7.97,4622000000.0,315000000.0,12837000000.0,5893000000.0,0.07369323050556983,0.16052944171050398,0.7843203801119973,1314000000.0,1718000000.0,14166301696.0,0.021529966433379
RVTY,"Revvity, Inc.",3311822000.0,-0.34641572049402736,-0.37866797116794704,0.6008263729149694,0.22425691960497876,0.17488228534021455,4.5,4564244000.0,454358000.0,14126851000.0,7392876000.0,0.04099845039775673,0.0783428533090505,0.617384087058947,594178000.0,679810000.0,14081874944.0,0.002509893046242351
WDC,Western Digital Corporation,12318000000.0,-0.3445431809716384,-2.1373333333333333,0.15319045299561618,-0.08865075499269362,-0.13849650917356715,-5.44,7070000000.0,2023000000.0,24429000000.0,0.0,-0.06983503213393917,,,-1215000000.0,-408000000.0,14034665472.0,
INCY,Incyte Corporation,3394635000.0,0.13674865643293121,-0.6408741056377896,0.9390223102041898,0.17427175528444147,0.10035246793837924,1.52,33262000.0,3238965000.0,5840984000.0,4370119000.0,0.05832236486181096,0.07795211068623074,0.00761123438515061,892108000.0,969941000.0,14016704512.0,0.0
WSO,"Watsco, Inc.",7274344000.0,0.15829961886515576,0.4349544689637064,0.2791026929713525,0.11119999274161355,0.08264209116313444,15.41,379141000.0,147505000.0,3488214000.0,1889237000.0,0.17234235055532718,0.318206238814929,0.20068472086879519,538175000.0,571964000.0,13956202496.0,0.023820734909462866
CE,Celanese Corporation,9673000000.0,0.13306782242005388,0.002116402116402183,0.2460456942003515,0.14287191150625453,0.1958027499224646,17.34,15043000000.0,1508000000.0,26272000000.0,5637000000.0,0.07209196102314251,0.33599432322157174,2.668618059251375,1276000000.0,1819000000.0,13959181312.0,0.021276319388779927
U,Unity Software Inc.,1391024000.0,0.25258120926479877,0.7293464036334483,0.6818890256386662,-0.6342183887553342,-0.6621467350671161,-2.966345,2707171000.0,1586795000.0,7833985000.0,3528268000.0,-0.11757260193885997,-0.2610521649715951,0.7672804333457662,-116569000.0,-59431000.0,13927157760.0,0.0
JBL,Jabil Inc.,33478000000.0,0.14317910192931538,0.4310344827586208,0.07861879443216441,0.04214708166557142,0.029750881175697474,6.9,3411000000.0,1478000000.0,19717000000.0,2451000000.0,0.05051478419637876,0.40636474908200737,1.3916768665850674,266000000.0,1651000000.0,13881238528.0,0.0034579047037610272
EXAS,Exact Sciences Corporation,2084279000.0,0.1794999340722896,0.046809653725078615,0.7244159731014898,-0.27709438131843195,-0.29914709115238414,-3.54,2418505000.0,632057000.0,6226873000.0,3043162000.0,-0.10013147851256964,-0.20488754788604746,0.7947342270966843,-438021000.0,-223559000.0,13853391872.0,0.0
OKTA,"Okta, Inc.",1858000000.0,0.429009822327471,-0.039380677525397534,0.7061356297093649,-0.42142088266953714,-0.4386437029063509,-5.16,2335000000.0,2580000000.0,9307000000.0,5466000000.0,-0.08756849683034275,-0.1491035492133187,0.42718624222466156,63000000.0,86000000.0,13831223296.0,0.0
CAG,"ConAgra Brands, Inc.",12277000000.0,0.06424292859681513,-0.23035352398108533,0.26592815834487255,0.08758654394396025,0.05568135537997882,1.42,9238700000.0,93900000.0,22052600000.0,8807300000.0,0.03099861240851419,0.077617430994743,1.0489820943989645,633200000.0,995400000.0,13829471232.0,0.04510656911860735
ENTG,"Entegris, Inc.",3282033000.0,0.4276580075714702,-0.489350469048655,0.42547195594925463,0.14624502556799399,0.06365566708195804,1.46,5865609000.0,563439000.0,10138857000.0,3218000000.0,0.02060587302888284,0.06492231199502797,1.82274984462399,-113909000.0,352283000.0,13809936383.999998,0.004149838088059364
MMP,Magellan Midstream Partners L.P,3200400000.0,0.1709780103179539,0.05539714867617107,0.558742657167854,0.3001812273465817,0.32383452068491436,4.95,5162900000.0,2000000.0,7707700000.0,1684900000.0,0.13446293965774486,0.6151106890616653,3.0642174609769124,966000000.0,1141300000.0,13789010944.0,0.06309372032071396
SNA,Snap-On Incorporated,4492800000.0,0.056632173095014116,0.11115173674588674,0.4854656339031339,0.2686965811965812,0.2029246794871795,16.82,1245700000.0,757200000.0,6972800000.0,4481300000.0,0.13075091785222578,0.2034454287818267,0.27797737263740435,591000000.0,675200000.0,13780515840.0,0.0227204847507363
TAP,Molson Coors Beverage Company,10701000000.0,0.04098368629434712,-1.174306453216665,0.34157555368657133,0.09324362209139332,-0.01638164657508644,-0.81,6562300000.0,600000000.0,25868300000.0,12689700000.0,-0.006776633949660395,-0.013814353373208193,0.5171359449001947,840600000.0,1502000000.0,13756997632.0,0.02393690896871414
SSNC,"SS&C Technologies Holdings, Inc",5283000000.0,0.04593149871312607,-0.18725000000000003,0.47611205754306263,0.21633541548362673,0.12307401097861063,2.48,7316600000.0,440100000.0,16653300000.0,6044200000.0,0.039043312736814925,0.10757420336851858,1.2105158664504814,926000000.0,1134300000.0,13736632320.0,0.014785283268031739
WPC,W. P. Carey Inc. REIT,1479086000.0,0.1108218852983498,0.4613574055826024,0.8959174787672928,0.47322670892699953,0.40507380909561713,2.99,7877748000.0,167996000.0,18102035000.0,8993646000.0,0.0330978809840993,0.06661803233082557,0.8759237354905897,1003556000.0,1003556000.0,13708378112.0,0.060930402792788094
POOL,Pool Corporation,6179727000.0,0.16695854508209096,0.15037563938618925,0.3128636588638948,0.16599163684738824,0.12111570624398132,18.7,1660825000.0,45591000.0,3565437000.0,1235194000.0,0.20992153276021985,0.6059469200789511,1.3445863564751772,441235000.0,484854000.0,13672104959.999998,0.011016884411045366
DECK,Deckers Outdoor Corporation,3627286000.0,0.15139545299728052,0.14354053222819396,0.5032329956887877,0.17995575755537335,0.1424817342773633,19.37,246488000.0,981795000.0,2556203000.0,1765733000.0,0.20218347290884175,0.2926954414965343,0.1395952842247384,456397000.0,537422000.0,13665207296.0,0.0
DPZ,Domino's Pizza Inc,4537158000.0,0.0412599518104142,-0.11402108265568589,0.36335653287807035,0.1692524262985772,0.09967979955734405,12.53,5252354000.0,60356000.0,1602221000.0,-4189065000.0,0.2822725454228849,-0.10796275541200721,-1.253824898873615,388083000.0,475317000.0,13633433600.0,0.011554756096072526
DT,"Dynatrace, Inc.",1158530000.0,0.24647504693661282,1.05828296886618,0.8076087800920132,0.08023270869118625,0.09318619284783303,0.37,75172000.0,555348000.0,2765347000.0,1604869000.0,0.0390399468855084,0.06726966500069476,0.04683996014627985,333345000.0,354885000.0,13614520319.999998,0.0
SYF,Synchrony Financial,11674000000.0,0.14540816326530615,-0.2854773750296138,,,0.2583518930957684,6.15,14191000000.0,,104564000000.0,12139000000.0,0.02884357905206381,0.24845539171266168,1.169041930966307,6694000000.0,6694000000.0,13599311872.0,0.03500177100725586
TPL,Texas Pacific Land Corporation,667422000.0,0.48000922480585784,0.6533150603748425,0.9507148400861823,0.8425059407691086,0.6687852662932897,57.77,1955000.0,510834000.0,877427000.0,772887000.0,0.5087169644882138,0.5775255632453385,0.002529477142195431,426275000.0,447149000.0,13598234624.0,0.018184786984302
ACI,"Albertsons Companies, Inc.",77649700000.0,0.08016331186445402,-0.06551000246974559,0.2801762273389337,0.02781208427076988,0.0194913824522181,2.27,14961100000.0,455800000.0,26168200000.0,1610700000.0,0.05783737513470548,0.9396535667722108,9.28857018687527,700000000.0,2853900000.0,13551483904.0,0.3126816243901728
LCID,"Lucid Group, Inc.",608181000.0,21.432997676219983,-0.4943485074780183,-1.706572549948124,-4.265162838036703,-2.144854903392247,-1.51,2083762000.0,3912996000.0,7879238000.0,4349701000.0,-0.16555661854610815,-0.2998964756428085,0.4790586755273523,-3301110000.0,-2226258000.0,13513288704.0,0.0
UDR,"UDR, Inc.",1517386000.0,0.17556925455949846,-0.42056847269624575,0.2181607053182249,0.15490653004574972,0.05728535784566353,0.26,5676541000.0,1193000.0,11038470000.0,4053470000.0,0.007874642047312716,0.021444342748311942,1.4004151998164536,584058000.0,820071000.0,13481120768.0,0.036199141629112364
SWK,"Stanley Black & Decker, Inc.",16947400000.0,0.08517531951950419,-0.3710040255742363,0.2527880382831585,0.053937477135135775,0.06269398255779647,6.76,7457000000.0,395600000.0,24963300000.0,9712100000.0,0.042562481723169614,0.10939961491335551,0.7678051090907219,-1989900000.0,-1459500000.0,13479643136.000002,0.03498608941215222
PKG,Packaging Corporation of Americ,8478000000.0,0.09672328370179684,0.22434906669837118,0.24659117716442558,0.17480537862703469,0.12146732719981128,11.03,2793100000.0,405200000.0,8003800000.0,3667100000.0,0.12866388465478898,0.2808213574759347,0.7616645305554798,670800000.0,1495000000.0,13464786944.0,0.031214753099921014
CSL,Carlisle Companies Incorporated,6591900000.0,0.37037191027586647,1.1911311358785865,0.3272804502495487,0.1935253872176459,0.14017202930869704,17.56,2634100000.0,400000000.0,7222000000.0,3024400000.0,0.12794239822763778,0.3055151434995371,0.8709496098399683,817400000.0,1000900000.0,13442188288.0,0.009998372074581076
AGR,"Avangrid, Inc.",7923000000.0,0.13607685689704607,0.24611032531824617,0.32752745172283226,0.10753502461188943,0.1111952543228575,2.27,9384000000.0,69000000.0,41123000000.0,19380000000.0,0.021423534275223113,0.04545923632610939,0.4842105263157895,-1484000000.0,1035000000.0,13401616384.0,0.05081476595711516
LBRDA,Liberty Broadband Corporation,975000000.0,-0.013157894736842146,0.7172131147540983,,0.028717948717948718,1.2892307692307692,7.96,3887000000.0,375000000.0,15142000000.0,8483000000.0,0.08301413287544578,0.14817871036190028,0.45821053872450784,-212000000.0,-56000000.0,13414157312.0,0.0
LII,"Lennox International, Inc.",4718400000.0,0.12500894113158956,0.07133620689655173,0.272274499830451,0.13956002034587997,0.10535350966429298,13.88,1749900000.0,61100000.0,2567600000.0,-203100000.0,0.1936049228851846,-2.447562776957164,-8.615952732644018,201200000.0,302300000.0,13368685568.0,0.010621837074237035
LKQ,LKQ Corporation,12794000000.0,-0.022500967261040672,0.053284846173660805,0.40823823667344067,0.11270908238236674,0.08980772236986087,4.14,3935000000.0,278000000.0,12038000000.0,5453000000.0,0.09544774879548097,0.21070970108197323,0.7216211259856959,1028000000.0,1250000000.0,13361745920.0,0.021254707408775515
CFG,"Citizens Financial Group, Inc.",8021000000.0,0.2067097938919813,-0.1060802069857697,,,0.2584465777334497,4.1,15890000000.0,,226733000000.0,21676000000.0,0.00914291258881592,0.09563572614873593,0.7330688318878021,3993000000.0,4119000000.0,13205340160.0,0.06754843034653035
SMCI,"Super Micro Computer, Inc.",7123482000.0,0.37092884488921407,1.2443234220428319,0.18011023260815426,0.106849711980742,0.08984342207925843,,290302000.0,440459000.0,3674729000.0,1972005000.0,0.17416195860973693,0.3245417734742052,0.14721159429108951,663580000.0,663580000.0,13187323904.0,0.0
KMX,CarMax Inc,29684873000.0,-0.06945173623462919,-0.5789427054878107,0.09433097456741688,-0.007837190342704178,0.016330270302992368,3.03,18931720000.0,314758000.0,26182736000.0,5613077000.0,0.018514566239372386,0.08636296990046635,3.3727882229301325,860622000.0,1283332000.0,13169399808.0,0.0
NDSN,Nordson Corporation,2590278000.0,0.09654903524624614,0.12926746601873362,0.5507269876051915,0.2711523627965801,0.19808800445357602,8.81,737857000.0,163457000.0,3820375000.0,2294375000.0,0.13430697248306775,0.2236351947698175,0.3215938981204032,461703000.0,513131000.0,13158376448.0,0.009569113674289066
ELS,"Equity Lifestyle Properties, In",1431097000.0,0.13568040580165586,0.08438421505802385,0.48962439303555244,0.2835887434604363,0.19888728716502097,1.53,3387984000.0,2647000.0,5492519000.0,1445405000.0,0.05182084941353867,0.19691851072882688,2.3439686454661497,226537000.0,599336000.0,13126943744.0,0.02368875848516777
BEN,"Franklin Resources, Inc.",8275300000.0,-0.017826835202658597,-0.2945063346439494,0.4035986610757314,0.21436080867158894,0.1561151861563931,2.53,9362500000.0,4782500000.0,28060600000.0,11474600000.0,0.04603964277314099,0.1125878026249281,0.8159325815278964,1866400000.0,1956700000.0,13098172416.0,0.04451766105076747
LNT,Alliant Energy Corporation,4205000000.0,0.14608885254837833,0.017804154302670572,0.40642092746730085,0.2206896551724138,0.16313912009512485,2.73,8718000000.0,20000000.0,20163000000.0,6276000000.0,0.034022714873778705,0.10930528999362651,1.3891013384321225,486000000.0,486000000.0,13085790208.0,0.0327072338159863
APA,APA Corporation,11075000000.0,0.38697557921102077,2.175330396475771,0.5647855530474041,0.472234762979684,0.3254176072234763,11.02,5453000000.0,245000000.0,13147000000.0,423000000.0,0.2741309804518141,8.520094562647754,12.891252955082741,2545000000.0,4943000000.0,13046471679.999998,0.016709498579159144
SJM,J.M. Smucker Company (The) New,8529200000.0,0.0662966157846705,-1.1445306316289379,0.32849505229095344,0.13843033344276134,-0.010704403695540028,-0.86,4314200000.0,1143600000.0,14991400000.0,7290800000.0,-0.006090158357458276,-0.01252263126131563,0.5917320458660229,717000000.0,1188000000.0,12953275392.0,0.03321167712265991
LDOS,"Leidos Holdings, Inc.",14396000000.0,0.04797262866710339,-0.09030544488711822,0.14476243400944708,0.07877188107807724,0.04758266185051403,4.96,5490000000.0,516000000.0,13071000000.0,4299000000.0,0.052406089817152474,0.15933938125145383,1.2770411723656665,857000000.0,986000000.0,12916489216.000002,0.015406663271432407
OVV,Ovintiv Inc. (DE),12464000000.0,0.43959343959343955,1.568502824858757,0.5853658536585366,0.3092105263157895,0.29180038510911427,14.08,4493000000.0,5000000.0,15056000000.0,7689000000.0,0.24156482465462273,0.47301339576017687,0.5843412667447002,2035000000.0,3866000000.0,12913154048.0,0.018508259028863404
ZBRA,Zebra Technologies Corporation,5781000000.0,0.027368046916651956,-0.4468339307048984,0.45390070921985815,0.16190970420342501,0.08008994983566857,8.8,2162000000.0,105000000.0,7529000000.0,2733000000.0,0.061495550537920045,0.16941090376875229,0.7910720819612148,413000000.0,488000000.0,12905447424.0,0.0
CPB,Campbell Soup Company,9357000000.0,0.09285213735108622,0.13342140026420068,0.3117452174842364,0.14534573046916746,0.09169605642834242,2.85,4498000000.0,189000000.0,12058000000.0,3663000000.0,0.07115607895173329,0.23423423423423423,1.227955227955228,773000000.0,1143000000.0,12829880320.0,0.034840543235870186
RYAN,"Ryan Specialty Holdings, Inc.",1725193000.0,0.20409542069179243,1.8827694589631303,,,0.0946311514132042,0.52,2157175000.0,992723000.0,6383743000.0,478405000.0,0.025573867870307437,0.34125270429865906,4.509097940029891,320471000.0,335514000.0,12776653824.0,0.0031215528376516495
MOS,Mosaic Company (The),19125200000.0,0.5476718403547671,1.1972280142278917,0.30095371551670047,0.2502091481396273,0.18733398866417084,10.06,3622100000.0,735400000.0,23386000000.0,12054600000.0,0.15320277088856582,0.29721434141323644,0.3004745076568281,2688500000.0,3935800000.0,12756229120.0,0.0154983105226633
TRMB,Trimble Inc.,3676300000.0,0.004700609439479697,-0.08727420336919023,0.5727497755895874,0.14718602943176565,0.12232407583711884,1.8,1625100000.0,271000000.0,7269000000.0,4050200000.0,0.06186545604622369,0.11103155399733347,0.4012394449656807,348000000.0,391200000.0,12748851200.0,0.0
